index,index,Make,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
2167,7456,Volkswagen,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,36,24,873,24375
2168,7457,Volkswagen,2015,regular unleaded,170.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,35,24,873,21340
2169,7458,Volkswagen,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,36,24,873,31790
2170,7459,Volkswagen,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,36,24,873,26280
2171,7461,Volkswagen,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,36,24,873,28105
2172,7462,Volkswagen,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,36,24,873,24375
2173,7463,Volkswagen,2015,regular unleaded,170.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,35,24,873,26915
2174,7465,Volkswagen,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,36,24,873,28115
2175,7466,Volkswagen,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,36,24,873,23995
2176,7467,Volkswagen,2015,premium unleaded (required),280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,28,20,873,35995
2177,7468,Volkswagen,2015,regular unleaded,170.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,35,24,873,26915
2178,7469,Volkswagen,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,36,24,873,28105
2179,7470,Volkswagen,2015,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,36,24,873,28115
2180,7471,Volkswagen,2015,regular unleaded,170.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,35,24,873,21340
2181,7472,Volkswagen,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,38,25,873,26280
2182,7473,Volkswagen,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,38,25,873,34270
2183,7474,Volkswagen,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,38,25,873,30495
2184,7475,Volkswagen,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,38,25,873,24750
2185,7476,Volkswagen,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,38,25,873,24750
2186,7477,Volkswagen,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,38,25,873,28410
2187,7478,Volkswagen,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,38,25,873,23975
2188,7480,Volkswagen,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,38,25,873,22440
2189,7481,Volkswagen,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,38,25,873,23975
2190,7482,Volkswagen,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,38,25,873,22440
2191,7483,Volkswagen,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,38,25,873,26280
2192,7484,Volkswagen,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,38,25,873,28410
2193,7485,Volkswagen,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,38,25,873,34270
2194,7486,Volkswagen,2016,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,38,25,873,30495
2195,7488,Volkswagen,2017,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,34,23,873,27995
2196,7489,Volkswagen,2017,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,34,23,873,22440
2197,7490,Volkswagen,2017,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,34,23,873,23975
2198,7491,Volkswagen,2017,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,34,23,873,30995
2199,7492,Volkswagen,2017,regular unleaded,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,34,23,873,25495
2200,7494,Honda,2000,regular unleaded,205.0,6.0,MANUAL,rear wheel drive,4.0,Midsize,4dr SUV,18,15,2202,2452
2201,7495,Honda,2000,regular unleaded,205.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,19,14,2202,2879
2202,7496,Honda,2000,regular unleaded,205.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,19,15,2202,2715
2203,7497,Honda,2000,regular unleaded,205.0,6.0,MANUAL,four wheel drive,4.0,Midsize,4dr SUV,18,15,2202,2668
2204,7498,Honda,2001,regular unleaded,205.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,19,15,2202,30500
2205,7499,Honda,2001,regular unleaded,205.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,19,15,2202,27300
2206,7500,Honda,2001,regular unleaded,205.0,6.0,MANUAL,rear wheel drive,4.0,Midsize,4dr SUV,19,15,2202,23000
2207,7501,Honda,2001,regular unleaded,205.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,20,15,2202,24150
2208,7502,Honda,2001,regular unleaded,205.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,20,15,2202,28050
2209,7503,Honda,2001,regular unleaded,205.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,20,15,2202,26800
2210,7504,Honda,2001,regular unleaded,205.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,19,15,2202,29250
2211,7505,Honda,2001,regular unleaded,205.0,6.0,MANUAL,four wheel drive,4.0,Midsize,4dr SUV,19,15,2202,26150
2212,7506,Honda,2002,regular unleaded,205.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,19,15,2202,30900
2213,7507,Honda,2002,regular unleaded,205.0,6.0,MANUAL,four wheel drive,4.0,Midsize,4dr SUV,19,15,2202,26450
2214,7508,Honda,2002,regular unleaded,205.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,20,15,2202,24450
2215,7509,Honda,2002,regular unleaded,205.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,20,15,2202,28450
2216,7510,Honda,2002,regular unleaded,205.0,6.0,MANUAL,rear wheel drive,4.0,Midsize,4dr SUV,19,15,2202,23300
2217,7511,Honda,2002,regular unleaded,205.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,19,15,2202,29550
2218,7512,Honda,2002,regular unleaded,205.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,19,15,2202,27600
2219,7513,Honda,2002,regular unleaded,205.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,20,15,2202,27100
2220,7565,Toyota,1993,regular unleaded,150.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Extended Cab Pickup,20,15,2031,2047
2221,7566,Toyota,1993,regular unleaded,150.0,6.0,MANUAL,four wheel drive,2.0,Compact,Extended Cab Pickup,17,14,2031,2550
2222,7567,Toyota,1993,regular unleaded,150.0,6.0,MANUAL,four wheel drive,2.0,Compact,Extended Cab Pickup,17,14,2031,2221
2223,7568,Toyota,1993,regular unleaded,150.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Extended Cab Pickup,20,15,2031,2000
2224,7569,Toyota,1993,regular unleaded,116.0,4.0,MANUAL,four wheel drive,2.0,Compact,Extended Cab Pickup,20,17,2031,2142
2225,7570,Toyota,1993,regular unleaded,116.0,4.0,MANUAL,four wheel drive,2.0,Compact,Regular Cab Pickup,20,17,2031,2013
2226,7571,Toyota,1994,regular unleaded,116.0,4.0,MANUAL,four wheel drive,2.0,Compact,Extended Cab Pickup,20,17,2031,2293
2227,7572,Toyota,1994,regular unleaded,150.0,6.0,MANUAL,four wheel drive,2.0,Compact,Regular Cab Pickup,17,14,2031,2281
2228,7573,Toyota,1994,regular unleaded,116.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,25,19,2031,2000
2229,7574,Toyota,1994,regular unleaded,116.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,25,19,2031,2000
2230,7575,Toyota,1994,regular unleaded,116.0,4.0,MANUAL,four wheel drive,2.0,Compact,Regular Cab Pickup,20,17,2031,2115
2231,7576,Toyota,1994,regular unleaded,116.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Extended Cab Pickup,25,19,2031,2000
2232,7577,Toyota,1994,regular unleaded,150.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Extended Cab Pickup,20,15,2031,2040
2233,7578,Toyota,1994,regular unleaded,150.0,6.0,MANUAL,four wheel drive,2.0,Compact,Extended Cab Pickup,17,14,2031,2423
2234,7579,Toyota,1994,regular unleaded,150.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Extended Cab Pickup,20,15,2031,2188
2235,7580,Toyota,1994,regular unleaded,150.0,6.0,MANUAL,four wheel drive,2.0,Compact,Extended Cab Pickup,17,14,2031,2699
2236,7581,Toyota,1995,regular unleaded,150.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Extended Cab Pickup,22,16,2031,2311
2237,7582,Toyota,1995,regular unleaded,150.0,6.0,MANUAL,four wheel drive,2.0,Compact,Extended Cab Pickup,17,14,2031,2691
2238,7583,Toyota,1995,regular unleaded,116.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Extended Cab Pickup,25,19,2031,2197
2239,7584,Toyota,1995,regular unleaded,116.0,4.0,MANUAL,four wheel drive,2.0,Compact,Extended Cab Pickup,20,17,2031,2553
2240,7585,Toyota,1995,regular unleaded,116.0,4.0,MANUAL,four wheel drive,2.0,Compact,Regular Cab Pickup,20,17,2031,2409
2241,7586,Toyota,1995,regular unleaded,150.0,6.0,MANUAL,four wheel drive,2.0,Compact,Extended Cab Pickup,17,14,2031,2912
2242,7587,Toyota,1995,regular unleaded,116.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,25,19,2031,2000
2243,7588,Toyota,1995,regular unleaded,150.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Extended Cab Pickup,22,16,2031,2498
2244,7589,Toyota,1995,regular unleaded,150.0,6.0,MANUAL,four wheel drive,2.0,Compact,Regular Cab Pickup,17,14,2031,2539
2245,7590,Toyota,1995,regular unleaded,116.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,25,19,2031,2000
2246,7647,Toyota,1995,regular unleaded,138.0,4.0,AUTOMATIC,rear wheel drive,3.0,Compact,Passenger Minivan,20,15,2031,2000
2247,7648,Toyota,1995,regular unleaded,161.0,4.0,AUTOMATIC,all wheel drive,3.0,Compact,Passenger Minivan,20,15,2031,2000
2248,7649,Toyota,1995,regular unleaded,138.0,4.0,AUTOMATIC,rear wheel drive,3.0,Compact,Passenger Minivan,20,15,2031,2000
2249,7650,Toyota,1995,regular unleaded,161.0,4.0,AUTOMATIC,all wheel drive,3.0,Compact,Passenger Minivan,20,15,2031,2194
2250,7651,Toyota,1995,regular unleaded,161.0,4.0,AUTOMATIC,rear wheel drive,3.0,Compact,Passenger Minivan,20,16,2031,2000
2251,7652,Toyota,1995,regular unleaded,138.0,4.0,AUTOMATIC,all wheel drive,3.0,Compact,Passenger Minivan,19,15,2031,2088
2252,7653,Toyota,1995,regular unleaded,138.0,4.0,AUTOMATIC,all wheel drive,3.0,Compact,Passenger Minivan,19,15,2031,2000
2253,7654,Toyota,1995,regular unleaded,161.0,4.0,AUTOMATIC,rear wheel drive,3.0,Compact,Passenger Minivan,20,16,2031,2000
2254,7655,Toyota,1996,regular unleaded,161.0,4.0,AUTOMATIC,rear wheel drive,3.0,Compact,Passenger Minivan,20,16,2031,2064
2255,7656,Toyota,1996,regular unleaded,161.0,4.0,AUTOMATIC,rear wheel drive,3.0,Compact,Passenger Minivan,20,16,2031,2304
2256,7657,Toyota,1996,regular unleaded,161.0,4.0,AUTOMATIC,all wheel drive,3.0,Compact,Passenger Minivan,19,15,2031,2419
2257,7658,Toyota,1996,regular unleaded,161.0,4.0,AUTOMATIC,all wheel drive,3.0,Compact,Passenger Minivan,19,15,2031,2196
2258,7659,Toyota,1997,regular unleaded,161.0,4.0,AUTOMATIC,all wheel drive,3.0,Compact,Passenger Minivan,19,15,2031,2388
2259,7660,Toyota,1997,regular unleaded,161.0,4.0,AUTOMATIC,rear wheel drive,3.0,Compact,Passenger Minivan,20,16,2031,2242
2260,7661,Toyota,1997,regular unleaded,161.0,4.0,AUTOMATIC,all wheel drive,3.0,Compact,Passenger Minivan,19,15,2031,2728
2261,7662,Toyota,1997,regular unleaded,161.0,4.0,AUTOMATIC,rear wheel drive,3.0,Compact,Passenger Minivan,20,16,2031,2580
2262,7709,Chevrolet,2000,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,34,27,1385,2130
2263,7710,Chevrolet,2000,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,34,27,1385,2003
2264,7711,Chevrolet,2001,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,37,27,1385,14155
2265,7712,Chevrolet,2001,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,37,27,1385,16220
2266,7713,Chevrolet,2002,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,37,27,1385,14330
2267,7714,Chevrolet,2002,regular unleaded,125.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,37,27,1385,16395
2268,7723,Mazda,2002,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,28,22,586,16455
2269,7724,Mazda,2003,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,28,22,586,16895
2270,7725,Mazda,2001,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,28,22,586,13885
2271,7726,Mazda,2001,regular unleaded,103.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,31,25,586,12765
2272,7727,Mazda,2001,regular unleaded,103.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,31,25,586,13485
2273,7728,Mazda,2001,regular unleaded,140.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,28,22,586,18020
2274,7729,Mazda,2001,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,28,22,586,15535
2275,7730,Mazda,2002,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,28,22,586,15700
2276,7731,Mazda,2002,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,28,22,586,14975
2277,7732,Mazda,2002,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,28,22,586,13075
2278,7733,Mazda,2003,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,28,22,586,16140
2279,7734,Mazda,2003,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,28,22,586,15415
2280,7735,Mazda,2003,regular unleaded,130.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,28,22,586,13680
2281,7741,Chrysler,2008,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,24,19,1013,19785
2282,7742,Chrysler,2008,regular unleaded,180.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,24,18,1013,23515
2283,7743,Chrysler,2008,regular unleaded,150.0,4.0,MANUAL,front wheel drive,2.0,Compact,Convertible,26,21,1013,18430
2284,7744,Chrysler,2008,regular unleaded,150.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,26,21,1013,15970
2285,7745,Chrysler,2009,regular unleaded,150.0,4.0,MANUAL,front wheel drive,4.0,Compact,Wagon,26,21,1013,18000
2286,7746,Chrysler,2009,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,24,19,1013,20780
2287,7747,Chrysler,2009,regular unleaded,180.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,24,18,1013,24510
2288,7748,Chrysler,2010,regular unleaded,150.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,24,19,1013,18275
2289,7749,Nissan,1990,regular unleaded,90.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,31,23,2009,2000
2290,7901,Nissan,2014,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,25,19,2009,33750
2291,7902,Nissan,2014,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,25,19,2009,42870
2292,7903,Nissan,2014,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,25,19,2009,26220
2293,7904,Nissan,2014,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,25,19,2009,29970
2294,7905,Nissan,2015,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,27,20,2009,30280
2295,7906,Nissan,2015,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,27,20,2009,34060
2296,7907,Nissan,2015,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,27,20,2009,43180
2297,7908,Nissan,2015,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,27,20,2009,26530
2298,7909,Nissan,2016,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,27,20,2009,26580
2299,7910,Nissan,2016,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,27,20,2009,34110
2300,7911,Nissan,2016,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,27,20,2009,30540
2301,7912,Nissan,2016,regular unleaded,260.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,Passenger Minivan,27,20,2009,43230
2302,8015,Mitsubishi,2007,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,20,15,436,24005
2303,8016,Mitsubishi,2007,regular unleaded,235.0,8.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,19,14,436,24005
2304,8017,Mitsubishi,2007,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,20,15,436,23020
2305,8018,Mitsubishi,2007,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,20,15,436,26750
2306,8019,Mitsubishi,2007,regular unleaded,210.0,6.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,20,14,436,19890
2307,8020,Mitsubishi,2007,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,18,14,436,26855
2308,8021,Mitsubishi,2007,regular unleaded,235.0,8.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,19,14,436,28445
2309,8022,Mitsubishi,2008,regular unleaded,210.0,6.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,20,16,436,20490
2310,8023,Mitsubishi,2008,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,18,14,436,28780
2311,8024,Mitsubishi,2008,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,20,15,436,25650
2312,8025,Mitsubishi,2008,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,20,15,436,23590
2313,8026,Mitsubishi,2009,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,20,15,436,24235
2314,8027,Mitsubishi,2009,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,20,15,436,26295
2315,8028,Mitsubishi,2009,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,18,14,436,29425
2316,8029,Mitsubishi,2009,regular unleaded,210.0,6.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,20,16,436,21135
2317,8030,Buick,2005,regular unleaded,275.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,19,14,155,35610
2318,8031,Buick,2005,regular unleaded,275.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,20,14,155,33785
2319,8032,Buick,2006,regular unleaded,291.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,20,14,155,32580
2320,8033,Buick,2006,regular unleaded,291.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,20,14,155,30580
2321,8034,Buick,2007,regular unleaded,291.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,20,14,155,33570
2322,8035,Buick,2007,regular unleaded,291.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,4dr SUV,20,14,155,31550
2323,8036,GMC,1994,regular unleaded,195.0,8.0,AUTOMATIC,rear wheel drive,3.0,Large,Passenger Van,16,11,549,2000
2324,8037,GMC,1994,regular unleaded,155.0,6.0,AUTOMATIC,rear wheel drive,3.0,Compact,Passenger Van,17,14,549,2000
2325,8038,GMC,1994,regular unleaded,195.0,8.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Passenger Van,16,11,549,2000
2326,8039,GMC,1994,regular unleaded,155.0,6.0,AUTOMATIC,rear wheel drive,3.0,Compact,Passenger Van,17,14,549,2000
2327,8040,GMC,1995,regular unleaded,165.0,6.0,AUTOMATIC,rear wheel drive,3.0,Compact,Passenger Van,15,13,549,2000
2328,8041,GMC,1995,regular unleaded,165.0,6.0,AUTOMATIC,rear wheel drive,3.0,Compact,Passenger Van,15,13,549,2000
2329,8042,Dodge,1991,regular unleaded,125.0,6.0,UNKNOWN,rear wheel drive,2.0,Large,Regular Cab Pickup,17,12,1851,2000
2330,8043,Dodge,1991,regular unleaded,125.0,6.0,UNKNOWN,rear wheel drive,2.0,Large,Regular Cab Pickup,17,12,1851,2000
2331,8044,Dodge,1991,regular unleaded,170.0,8.0,MANUAL,four wheel drive,2.0,Large,Extended Cab Pickup,13,10,1851,2000
2332,8045,Dodge,1991,regular unleaded,170.0,8.0,MANUAL,rear wheel drive,2.0,Large,Extended Cab Pickup,14,11,1851,2000
2333,8046,Dodge,1991,regular unleaded,125.0,6.0,UNKNOWN,rear wheel drive,2.0,Large,Regular Cab Pickup,17,12,1851,2000
2334,8047,Dodge,1991,regular unleaded,125.0,6.0,UNKNOWN,rear wheel drive,2.0,Large,Regular Cab Pickup,17,12,1851,2000
2335,8048,Dodge,1991,regular unleaded,125.0,6.0,UNKNOWN,rear wheel drive,2.0,Large,Regular Cab Pickup,17,12,1851,2000
2336,8049,Dodge,1991,regular unleaded,125.0,6.0,UNKNOWN,rear wheel drive,2.0,Large,Regular Cab Pickup,17,12,1851,2000
2337,8050,Dodge,1991,regular unleaded,170.0,8.0,MANUAL,four wheel drive,2.0,Large,Extended Cab Pickup,13,10,1851,2000
2338,8051,Dodge,1991,regular unleaded,125.0,6.0,UNKNOWN,rear wheel drive,2.0,Large,Regular Cab Pickup,17,12,1851,2000
2339,8052,Dodge,1991,regular unleaded,170.0,8.0,MANUAL,rear wheel drive,2.0,Large,Extended Cab Pickup,14,11,1851,2000
2340,8053,Dodge,1991,regular unleaded,125.0,6.0,UNKNOWN,rear wheel drive,2.0,Large,Regular Cab Pickup,17,12,1851,2000
2341,8054,Dodge,1992,regular unleaded,180.0,6.0,MANUAL,four wheel drive,2.0,Large,Regular Cab Pickup,16,11,1851,2000
2342,8055,Dodge,1992,regular unleaded,230.0,8.0,MANUAL,four wheel drive,2.0,Large,Extended Cab Pickup,15,12,1851,2000
2343,8056,Dodge,1992,regular unleaded,180.0,6.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,17,14,1851,2000
2344,8057,Dodge,1992,regular unleaded,180.0,6.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,17,14,1851,2000
2345,8058,Dodge,1992,regular unleaded,230.0,8.0,MANUAL,rear wheel drive,2.0,Large,Extended Cab Pickup,16,11,1851,2000
2346,8059,Dodge,1992,regular unleaded,180.0,6.0,MANUAL,four wheel drive,2.0,Large,Regular Cab Pickup,16,11,1851,2000
2347,8060,Dodge,1992,regular unleaded,180.0,6.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,17,14,1851,2000
2348,8061,Dodge,1992,regular unleaded,180.0,6.0,MANUAL,rear wheel drive,2.0,Large,Regular Cab Pickup,17,14,1851,2000
2349,8062,Dodge,1992,regular unleaded,180.0,6.0,MANUAL,four wheel drive,2.0,Large,Regular Cab Pickup,16,11,1851,2000
2350,8063,Dodge,1992,regular unleaded,230.0,8.0,MANUAL,four wheel drive,2.0,Large,Extended Cab Pickup,15,12,1851,2000
2351,8064,Dodge,1992,regular unleaded,230.0,8.0,MANUAL,rear wheel drive,2.0,Large,Extended Cab Pickup,16,11,1851,2000
2352,8065,Dodge,1992,regular unleaded,230.0,8.0,MANUAL,rear wheel drive,2.0,Large,Extended Cab Pickup,16,11,1851,2000
2353,8066,Dodge,1992,regular unleaded,180.0,6.0,MANUAL,four wheel drive,2.0,Large,Regular Cab Pickup,16,11,1851,2000
2354,8067,Dodge,1992,regular unleaded,230.0,8.0,MANUAL,rear wheel drive,2.0,Large,Extended Cab Pickup,16,11,1851,2000
2355,8068,Dodge,1993,regular unleaded,180.0,6.0,MANUAL,four wheel drive,2.0,Large,Regular Cab Pickup,16,11,1851,2000
